Country,SiteID,studynumber,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,Rs_Norm,LogRs,Pm,Tm,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC,Rs_Estimate
China,CN-HAF,20052,2006,12,24.75,118.75,12,EBF,2.373,0.864154977,77.8,15.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22685,5,2.265564601
China,CN-HAF,20052,2007,1,24.75,118.75,12,EBF,2.312,0.838112951,31.1,12.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22685,5,1.855503337
China,CN-HAF,20052,2007,2,24.75,118.75,12,EBF,2.562,0.940788203,35.1,14.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22685,5,2.094642721
China,CN-HAF,20052,2007,3,24.75,118.75,12,EBF,2.7,0.993251773,57.7,14.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22685,5,2.15525059
China,CN-HAF,20052,2007,4,24.75,118.75,12,EBF,2.882,1.058484498,188.1,16.7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.22685,5,2.503420508
China,CN-HBH,20022,2004,10,36.75,115.25,39,CRO,1.785,0.579418415,0,15.9,0.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,1.662889913
China,CN-HBH,20022,2004,11,36.75,115.25,39,CRO,1.585,0.460584407,15.4,7.7,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,0.996473234
China,CN-HBH,20022,2004,12,36.75,115.25,39,CRO,1.247,0.220740667,20.2,0.4,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,0.63165116
China,CN-HBH,20022,2005,1,36.75,115.25,39,CRO,0.562,-0.576253429,0.3,-2.6,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,0.523735758
China,CN-HBH,20022,2005,2,36.75,115.25,39,CRO,1.341,0.293415604,10.8,-1.5,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,0.560978331
China,CN-HBH,20022,2005,3,36.75,115.25,39,CRO,2.058,0.721734637,0,7.2,0.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,0.965839121
China,CN-HBH,20022,2005,4,36.75,115.25,39,CRO,2.586,0.95011228,15.6,17.2,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,1.803523046
China,CN-HBH,20022,2005,5,36.75,115.25,39,CRO,2.532,0.929009504,65.1,21.9,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,2.418764808
China,CN-HBH,20022,2005,6,36.75,115.25,39,CRO,3.666,1.299101149,111.2,28.9,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,3.74494526
China,CN-HBH,20022,2005,7,36.75,115.25,39,CRO,2.548,0.935308738,110.3,29.1,2.6,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,3.792012952
China,CN-HBH,20022,2005,8,36.75,115.25,39,CRO,3.254,1.179885009,116.2,26.3,2.799,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,3.183677579
China,CN-HBH,20022,2005,9,36.75,115.25,39,CRO,2.702,0.99399224,51.4,23.2,1.7,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,2.623323434
China,CN-HBH,20022,2005,10,36.75,115.25,39,CRO,1.01,0.009950331,0,16.2,0.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3,1.694337824
China,CN-HBS,10032,2009,1,37.75,101.25,3320,GRA,0.294,-1.224175512,3.1,-15.9,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.339584998
China,CN-HBS,10032,2009,2,37.75,101.25,3320,GRA,0.29,-1.237874356,5.5,-9.5,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.503111733
China,CN-HBS,10032,2009,3,37.75,101.25,3320,GRA,0.372,-0.988861425,13.9,-6.2,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.61615483
China,CN-HBS,10032,2009,4,37.75,101.25,3320,GRA,0.687,-0.375420987,25.4,1.8,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.007128286
China,CN-HBS,10032,2009,5,37.75,101.25,3320,GRA,1.197,0.179818427,64.4,4.3,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.174277424
China,CN-HBS,10032,2009,6,37.75,101.25,3320,GRA,2.925,1.073294481,75.4,8.4,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.510551778
China,CN-HBS,10032,2009,7,37.75,101.25,3320,GRA,5.282,1.664304814,101.4,10,1.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.666535632
China,CN-HBS,10032,2009,8,37.75,101.25,3320,GRA,4.417,1.485460733,113.8,8,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.473892706
China,CN-HBS,10032,2009,9,37.75,101.25,3320,GRA,2.964,1.086539707,88.6,5.4,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.256355413
China,CN-HBS,10032,2009,10,37.75,101.25,3320,GRA,1.825,0.601579987,22.7,-1.2,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.837648263
China,CN-HBS,10032,2009,11,37.75,101.25,3320,GRA,0.765,-0.267879445,4.9,-10,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.487896005
China,CN-HBS,10032,2009,12,37.75,101.25,3320,GRA,0.333,-1.099612789,4,-14.6,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.36781139
China,CN-HBS,10032,2010,1,37.75,101.25,3320,GRA,0.333,-1.099612789,2.5,-13.9,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.383969944
China,CN-HBS,10032,2010,2,37.75,101.25,3320,GRA,0.216,-1.532476871,4.8,-11,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.458831151
China,CN-HBS,10032,2010,3,37.75,101.25,3320,GRA,0.334,-1.096614286,13.9,-6.9,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.590225271
China,CN-HBS,10032,2010,4,37.75,101.25,3320,GRA,0.922,-0.081210055,24.4,-1.6,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.81731966
China,CN-HBS,10032,2010,5,37.75,101.25,3320,GRA,1.668,0.511625304,85.9,4.3,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.174277424
China,CN-HBS,10032,2010,6,37.75,101.25,3320,GRA,3.004,1.099944734,78.2,8.3,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.501302403
China,CN-HBS,10032,2010,7,37.75,101.25,3320,GRA,4.378,1.476591999,87.1,11.7,1.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.849954418
China,CN-HBS,10032,2010,8,37.75,101.25,3320,GRA,5.321,1.671661256,102.9,9.8,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.646189133
China,CN-HBS,10032,2010,9,37.75,101.25,3320,GRA,4.025,1.392524911,75.5,5.2,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.241016746
China,CN-HBS,10032,2010,10,37.75,101.25,3320,GRA,1.865,0.623261053,33.9,-1.5,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.822355085
China,CN-HBS,10032,2010,11,37.75,101.25,3320,GRA,0.412,-0.88673193,2.3,-8.4,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.538277528
China,CN-HBS,10032,2010,12,37.75,101.25,3320,GRA,0.255,-1.366491734,4.4,-15.4,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.350175438
China,CN-HBS,10032,2011,1,37.75,101.25,3320,GRA,0.255,-1.366491734,1.6,-19.7,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.268896966
China,CN-HBS,10032,2011,2,37.75,101.25,3320,GRA,0.176,-1.737271284,3.5,-10.6,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.470243328
China,CN-HBS,10032,2011,3,37.75,101.25,3320,GRA,0.215,-1.537117251,9.5,-9.5,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.503111733
China,CN-HBS,10032,2011,4,37.75,101.25,3320,GRA,1.04,0.039220713,17.5,0.6,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.935568419
China,CN-HBS,10032,2011,5,37.75,101.25,3320,GRA,1.433,0.359770149,60.7,4.1,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.159940836
China,CN-HBS,10032,2011,6,37.75,101.25,3320,GRA,3.554,1.26807373,85.9,8.7,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.538643217
China,CN-HBS,10032,2011,7,37.75,101.25,3320,GRA,4.693,1.546072037,83.6,9.3,1.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.596403042
China,CN-HBS,10032,2011,8,37.75,101.25,3320,GRA,4.85,1.578978705,99.2,9.5,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.616134198
China,CN-HBS,10032,2011,9,37.75,101.25,3320,GRA,3.632,1.289783461,91.3,4.1,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.159940836
China,CN-HBS,10032,2011,10,37.75,101.25,3320,GRA,2.022,0.704087121,27.8,-0.7,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.863771511
China,CN-HBS,10032,2011,11,37.75,101.25,3320,GRA,0.687,-0.375420987,6.7,-7,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.586611217
China,CN-HBS,10032,2011,12,37.75,101.25,3320,GRA,0.255,-1.366491734,0.4,-15.4,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.350175438
China,CN-HBS,10032,2012,1,37.75,101.25,3320,GRA,0.215,-1.537117251,3,-18.4,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.29124775
China,CN-HBS,10032,2012,2,37.75,101.25,3320,GRA,0.294,-1.224175512,3.4,-13.9,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.383969944
China,CN-HBS,10032,2012,3,37.75,101.25,3320,GRA,0.412,-0.88673193,13.4,-7.2,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.579449363
China,CN-HBS,10032,2012,4,37.75,101.25,3320,GRA,0.962,-0.038740828,18.8,-0.3,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.885255478
China,CN-HBS,10032,2012,5,37.75,101.25,3320,GRA,2.179,0.778866056,68.1,4.6,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.196115234
China,CN-HBS,10032,2012,6,37.75,101.25,3320,GRA,3.593,1.278987508,81.5,8,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.473892706
China,CN-HBS,10032,2012,7,37.75,101.25,3320,GRA,5.626,1.72739871,151.2,9.6,1.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.62609104
China,CN-HBS,10032,2012,8,37.75,101.25,3320,GRA,5.007,1.610836933,85.8,9.1,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.576912782
China,CN-HBS,10032,2012,9,37.75,101.25,3320,GRA,3.044,1.11317244,59.9,4.2,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,1.167087116
China,CN-HBS,10032,2012,10,37.75,101.25,3320,GRA,1.785,0.579418415,20.8,-1.8,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.807341119
China,CN-HBS,10032,2012,11,37.75,101.25,3320,GRA,0.529,-0.636766847,5,-10.5,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.47314045
China,CN-HBS,10032,2012,12,37.75,101.25,3320,GRA,0.255,-1.366491734,2.4,-15.3,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.97826,4,0.352332834
China,CN-HBW,1161,1993,8,37.25,116.25,26,CRO,2.396,0.87380068,200.7,25.7,1.7,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,2.719257867
China,CN-HBW,1161,1993,9,37.25,116.25,26,CRO,1.827,0.602675277,35.9,23,1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,2.297321778
China,CN-HBW,1161,1993,10,37.25,116.25,26,CRO,2.398,0.874635057,35.1,16.2,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,1.502430305
China,CN-HBW,1161,1993,11,37.25,116.25,26,CRO,0.52,-0.653926467,75,5.2,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,0.755885023
China,CN-HBW,1161,1993,12,37.25,116.25,26,CRO,0.319,-1.142564176,14,1.5,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,0.599936778
China,CN-HBW,1161,1994,2,37.25,116.25,26,CRO,0.304,-1.190727578,2.9,2.7,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,0.646623546
China,CN-HBW,1161,1994,3,37.25,116.25,26,CRO,0.658,-0.418550348,0,7.7,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,0.883608666
China,CN-HBW,1161,1994,4,37.25,116.25,26,CRO,1.296,0.259282598,20.1,17.8,0.4,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,1.660309449
China,CN-HBW,1161,1994,5,37.25,116.25,26,CRO,1.831,0.604862266,28.5,23.6,0.3,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,2.385035479
China,CN-HBW,1161,1994,6,37.25,116.25,26,CRO,2.009,0.697637086,111.1,27.7,0.4,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,3.081014728
China,CN-HBW,1161,1994,7,37.25,116.25,26,CRO,3.183,1.157824148,105.2,30.4,1.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,3.646887266
China,CN-HBW,1161,1994,8,37.25,116.25,26,CRO,2.644,0.972292922,147.1,27.7,1.7,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,3.081014728
China,CN-HBW,1161,1994,9,37.25,116.25,26,CRO,2.127,0.754712536,0,23.1,1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5,6,2.311713443
China,CN-HER,5178,2006,1,26.75,109.75,421,ENF,0.241,-1.422958345,34.4,5.2,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,0.841436272
China,CN-HER,5178,2006,2,26.75,109.75,421,ENF,0.523,-0.648173815,109.9,5.9,1.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,0.877953191
China,CN-HER,5178,2006,3,26.75,109.75,421,ENF,0.768,-0.263965546,81,11.9,2.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,1.263616692
China,CN-HER,5178,2006,4,26.75,109.75,421,ENF,1.562,0.445967051,188.6,18.8,3.7,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,1.920794687
China,CN-HER,5178,2006,5,26.75,109.75,421,ENF,1.977,0.681580544,185.5,22.2,4.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,2.360999391
China,CN-HER,5178,2006,6,26.75,109.75,421,ENF,2.202,0.789366038,243.9,24.6,5.7,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,2.7311998
China,CN-HER,5178,2006,7,26.75,109.75,421,ENF,2.712,0.99768637,191,27.7,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,3.296561647
China,CN-HER,5178,2006,8,26.75,109.75,421,ENF,2.292,0.829424799,92.5,27.1,2.799,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,3.178679948
China,CN-HER,5178,2006,9,26.75,109.75,421,ENF,1.283,0.249201086,40.7,23.1,5.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,2.493546514
China,CN-HER,5178,2006,10,26.75,109.75,421,ENF,0.959,-0.041864204,113.9,20.1,3.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,2.078478218
China,CN-HER,5178,2006,11,26.75,109.75,421,ENF,0.576,-0.551647618,74.2,13.2,2.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,1.367350602
China,CN-HER,5178,2006,12,26.75,109.75,421,ENF,0.25,-1.386294361,12.1,7.3,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5,0.955810125
China,CN-HHL,6058,2006,5,22.75,112.75,52,ENF,4.128,1.417793028,435.8,25,1.899,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.573466956
China,CN-HHL,6058,2006,9,22.75,112.75,52,ENF,3.749,1.321489138,132.4,26.2,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.767880874
China,CN-HHL,6058,2006,11,22.75,112.75,52,ENF,1.579,0.456791735,94.1,21.1,1.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.031070512
China,CN-HHL,6058,2007,1,22.75,112.75,52,ENF,0.985,-0.015113638,30.1,13.1,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.249874317
China,CN-HHL,5927,2007,3,22.75,112.75,52,ENF,0.968,-0.032523192,48.6,18.2,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.703290554
China,CN-HHL,5927,2007,4,22.75,112.75,52,ENF,1.346,0.297137231,158,20.4,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.946591706
China,CN-HHL,5927,2007,5,22.75,112.75,52,ENF,2.204,0.790273891,217.5,26.1,1.899,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.751133476
China,CN-HHL,6058,2007,5,22.75,112.75,52,ENF,4.718,1.551384981,217.5,26.1,1.899,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.751133476
China,CN-HHL,5927,2007,6,22.75,112.75,52,ENF,2.677,0.984696765,266.4,27.8,1.8,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.050135452
China,CN-HHL,5927,2007,7,22.75,112.75,52,ENF,2.338,0.849295863,70.1,29.4,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.361172932
China,CN-HHL,5927,2007,8,22.75,112.75,52,ENF,2.342,0.851005265,280.5,28.1,2.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.106177902
China,CN-HHL,5927,2007,9,22.75,112.75,52,ENF,2.161,0.770571078,126.3,27.3,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.958969305
China,CN-HHL,6058,2007,9,22.75,112.75,52,ENF,3.479,1.246744896,126.3,27.3,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.958969305
China,CN-HHL,5927,2007,10,22.75,112.75,52,ENF,1.706,0.534151449,31.6,24.3,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.466428123
China,CN-HHL,5927,2007,11,22.75,112.75,52,ENF,1.056,0.054488185,11.7,19,1.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.788029186
China,CN-HHL,5927,2008,1,22.75,112.75,52,ENF,0.782,-0.245900538,74.3,12.1,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.176275393
China,CN-HHL,5927,2008,3,22.75,112.75,52,ENF,1.556,0.442118426,87,18.7,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.75576911
China,CN-HHL,6070,2008,10,22.75,112.75,52,ENF,2.692,0.990284412,112.4,25.1,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.589132817
China,CN-HHL,6070,2008,11,22.75,112.75,52,ENF,2.801,1.029976496,32.8,19.4,1.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.831966537
China,CN-HHL,6070,2008,12,22.75,112.75,52,ENF,1.013,0.012916225,17.9,15.4,1.399,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.437104032
China,CN-HHL,6070,2009,1,22.75,112.75,52,ENF,0.819,-0.199671195,9,12.1,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.176275393
China,CN-HHL,6070,2009,2,22.75,112.75,52,ENF,1.053,0.051643233,4.9,19.8,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.876983562
China,CN-HHL,6070,2009,3,22.75,112.75,52,ENF,1.279,0.246078523,154.1,17.3,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.612750328
China,CN-HHL,6070,2009,4,22.75,112.75,52,ENF,1.626,0.486123011,148.1,21.2,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.04343456
China,CN-HHL,6070,2009,5,22.75,112.75,52,ENF,1.787,0.580538236,280.5,25.1,1.899,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.589132817
China,CN-HHL,6070,2009,6,22.75,112.75,52,ENF,2.097,0.740507752,209.2,27.4,1.8,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.976981894
China,CN-HHL,6070,2009,7,22.75,112.75,52,ENF,1.808,0.592221262,211.7,28.6,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.20187956
China,CN-HHL,6070,2009,8,22.75,112.75,52,ENF,2.82,1.036736885,266.8,29.2,2.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.320621619
China,CN-HHL,6070,2009,9,22.75,112.75,52,ENF,2.372,0.863733481,140,28.6,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.20187956
China,CN-HIR,4415,2001,2,22.75,112.75,52,MF,5.871,1.770024977,62.3,14.6,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.519460747
China,CN-HIR,4415,2001,3,22.75,112.75,52,MF,6.459,1.865474507,85.3,18.8,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.17556304
China,CN-HIR,4415,2001,4,22.75,112.75,52,MF,6.925,1.935138052,181.6,21.2,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.670835914
China,CN-HIR,4415,2001,5,22.75,112.75,52,MF,7.402,2.001750234,292.7,26.1,1.899,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,4.05984786
China,CN-HIR,4415,2001,6,22.75,112.75,52,MF,8.176,2.101203033,471.6,26.7,1.8,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,4.273450156
China,CN-HIR,4415,2001,7,22.75,112.75,52,MF,11.399,2.433525632,477,27.6,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,4.615109063
China,CN-HIR,4415,2001,8,22.75,112.75,52,MF,10.055,2.308070023,225.6,28.6,2.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,5.026859826
China,CN-HIR,4415,2001,9,22.75,112.75,52,MF,5.371,1.681014111,246.5,27.4,2.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,4.536897916
China,CN-HIR,4415,2001,10,22.75,112.75,52,MF,6.329,1.845142246,30.6,24.7,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,3.602044136
China,CN-HIR,4415,2001,11,22.75,112.75,52,MF,4.121,1.416095852,15.3,19.3,1.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,2.270539572
China,CN-HIR,4415,2001,12,22.75,112.75,52,MF,2.861,1.051171214,68.1,14.7,1.399,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.532501703
China,CN-HIR,4415,2002,1,22.75,112.75,52,MF,2.573,0.945072533,40,14.1,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,58.87648,4,1.455901796
China,CN-HLB,10125,2009,6,49.25,120.25,733,GRA,1.841,0.610308902,118.9,14.7,3.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,4.26181,7,2.009250968
China,CN-HLB,10125,2009,7,49.25,120.25,733,GRA,4.301,1.458847554,67.9,18.7,3.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,4.26181,7,2.568808056
China,CN-HLB,10125,2009,8,49.25,120.25,733,GRA,3.249,1.178347257,98.9,17.1,1.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,4.26181,7,2.328373604
China,CN-HLB,10125,2009,9,49.25,120.25,733,GRA,1.989,0.687632,40.2,9.1,0.5,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,4.26181,7,1.424484509
China,CN-HLB,10125,2009,10,49.25,120.25,733,GRA,0.517,-0.659712404,16.4,0.3,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,4.26181,7,0.829704223
China,CN-HLB,10125,2009,11,49.25,120.25,733,GRA,0.186,-1.682008605,10.2,-15,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,4.26181,7,0.324194382
