Country,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,IGBP_group,Rs_Norm,lnRs,LogRs,Pm,Tm,Tm2,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC
China,2001,3,29.75,91.25,5176,CRO,CRO,0.51,-0.673344553,-0.292429824,0.3,0.6,0.36,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.28815,4
China,2001,5,29.75,91.25,5176,CRO,CRO,1.969,0.6775258,0.294245716,60.7,8.2,67.24,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.28815,4
China,2001,6,29.75,91.25,5176,CRO,CRO,2.503,0.917490012,0.39846085,148.4,10.3,106.09,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.28815,4
China,2001,7,29.75,91.25,5176,CRO,CRO,1.609,0.475612868,0.206556044,140.7,11.5,132.25,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.28815,4
China,2001,8,29.75,91.25,5176,CRO,CRO,1.983,0.68461085,0.297322714,88.9,11,121,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.28815,4
China,2001,9,29.75,91.25,5176,CRO,CRO,2.502,0.917090412,0.398287305,39.9,10.1,102.01,1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,8.28815,4
China,2001,12,36.75,114.25,189,CRO,CRO,0.057,-2.864704011,-1.244125144,6,-1,1,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,1,36.75,114.25,189,CRO,CRO,0.302,-1.197328262,-0.519993057,1.9,1.7,2.89,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,3,36.75,114.25,189,CRO,CRO,0.281,-1.26940061,-0.55129368,7.4,10.8,116.64,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,4,36.75,114.25,189,CRO,CRO,0.97,-0.030459207,-0.013228266,22.4,14.6,213.16,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,5,36.75,114.25,189,CRO,CRO,0.27,-1.30933332,-0.568636236,62.7,20.8,432.64,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,6,36.75,114.25,189,CRO,CRO,0.533,-0.629233855,-0.273272791,90.1,25.5,650.25,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,7,36.75,114.25,189,CRO,CRO,0.902,-0.103140759,-0.044793462,109.2,27.7,767.29,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,8,36.75,114.25,189,CRO,CRO,0.965,-0.035627178,-0.015472687,44.8,26.3,691.69,1.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,9,36.75,114.25,189,CRO,CRO,0.449,-0.800732391,-0.347753659,43,20.7,428.49,1.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3
China,2002,6,37.25,114.25,400,CRO,CRO,1.443,0.36672428,0.159266331,89.4,24.5,600.25,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,7,37.25,114.25,400,CRO,CRO,1.773,0.572673027,0.248708736,149.2,27,729,1.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,8,37.25,114.25,400,CRO,CRO,1.988,0.687129108,0.29841638,26.7,26,676,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,9,37.25,114.25,400,CRO,CRO,1.425,0.354171814,0.153814864,32.4,20.1,404.01,0.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,10,37.25,114.25,400,CRO,CRO,0.73,-0.314710745,-0.13667714,7.7,12.9,166.41,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,11,37.25,114.25,400,CRO,CRO,0.383,-0.95972029,-0.416801226,0,4.8,23.04,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,12,37.25,114.25,400,CRO,CRO,0.2,-1.609437912,-0.698970004,26.3,-2.4,5.76,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2002,11,31.25,105.25,402,CRO,CRO,1.166,0.153579088,0.06669855,35.5,12.6,158.76,0.6,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2002,12,31.25,105.25,402,CRO,CRO,1.061,0.05921186,0.025715384,16.2,7.1,50.41,0.6,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2003,1,31.25,105.25,402,CRO,CRO,1.502,0.406797553,0.176669933,5,6.3,39.69,0.5,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2003,2,31.25,105.25,402,CRO,CRO,3.061,1.11874166,0.48586333,3.3,10,100,0.6,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2003,3,31.25,105.25,402,CRO,CRO,3.538,1.263561596,0.548757829,23.8,12.4,153.76,1,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2003,4,31.25,105.25,402,CRO,CRO,4.506,1.505409842,0.653791187,33.8,17.4,302.76,1.2,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2003,5,31.25,105.25,402,CRO,CRO,3.894,1.359436907,0.590395947,143.2,21.5,462.25,0.699,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2003,1,37.25,114.25,400,CRO,CRO,0.068,-2.688247574,-1.167491087,0.6,-2.5,6.25,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2003,2,37.25,114.25,400,CRO,CRO,0.299,-1.207311706,-0.524328812,0.2,1.9,3.61,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2003,3,37.25,114.25,400,CRO,CRO,0.398,-0.921303274,-0.400116928,24.4,6.8,46.24,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2003,4,37.25,114.25,400,CRO,CRO,0.579,-0.546452801,-0.237321436,45.3,14.1,198.81,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2003,5,37.25,114.25,400,CRO,CRO,0.877,-0.131248287,-0.057000407,62.3,20.7,428.49,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2003,6,37.25,114.25,400,CRO,CRO,0.909,-0.095410185,-0.041436117,23.2,24.8,615.04,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2003,1,28.75,111.25,41,CRO,CRO,0.681,-0.384192973,-0.166852888,47.5,4.8,23.04,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,2,28.75,111.25,41,CRO,CRO,0.679,-0.387134151,-0.168130226,126.3,7.4,54.76,1.899,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,3,28.75,111.25,41,CRO,CRO,0.76,-0.274436846,-0.119186408,80.1,10.4,108.16,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,4,28.75,111.25,41,CRO,CRO,1.174,0.160416721,0.069668097,237.2,15.6,243.36,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,5,28.75,111.25,41,CRO,CRO,1.148,0.138021298,0.059941888,273.9,21.2,449.44,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,6,28.75,111.25,41,CRO,CRO,1.503,0.407463111,0.176958981,232.7,26,676,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,7,28.75,111.25,41,CRO,CRO,2.118,0.750472247,0.325925956,190.8,29.8,888.04,5.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,8,28.75,111.25,41,CRO,CRO,1.653,0.502591819,0.218272854,43.8,29.2,852.64,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,9,28.75,111.25,41,CRO,CRO,1.366,0.311886761,0.135450699,26.5,25,625,4.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,10,28.75,111.25,41,CRO,CRO,1.198,0.1806535,0.078456818,48.2,18,324,3.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,11,28.75,111.25,41,CRO,CRO,0.875,-0.133531393,-0.057991947,57.2,12,144,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,12,28.75,111.25,41,CRO,CRO,0.754,-0.282362911,-0.122628654,52.5,6.4,40.96,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2003,10,36.75,117.75,323,CRO,CRO,1.039,0.038258712,0.016615548,101.9,12.7,161.29,1.2,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2003,11,36.75,117.75,323,CRO,CRO,0.832,-0.183922838,-0.079876674,71.8,5.5,30.25,0.4,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,3,36.75,117.75,323,CRO,CRO,1.068,0.065787741,0.028571253,6.3,7.1,50.41,0.4,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,4,36.75,117.75,323,CRO,CRO,2.255,0.813149973,0.353146546,21.3,15.4,237.16,0.8,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,5,36.75,117.75,323,CRO,CRO,2.43,0.887891257,0.385606274,107.5,19.9,396.01,1.5,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,6,36.75,117.75,323,CRO,CRO,2.215,0.795252403,0.345373731,198.3,23.6,556.96,2.4,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,7,36.75,117.75,323,CRO,CRO,3.092,1.128818131,0.490239485,229.2,26,676,3.7,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,8,36.75,117.75,323,CRO,CRO,2.923,1.072610486,0.465828815,260.7,23.4,547.56,2.299,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,9,36.75,117.75,323,CRO,CRO,1.758,0.564176799,0.245018871,112.6,20.7,428.49,3.2,1.4,99,11,11.6,15.8,20.6,39.6,39.9,0.02,8.1,6.35925,4
China,2004,1,28.75,111.25,41,CRO,CRO,0.729,-0.316081547,-0.137272472,69,4.1,16.81,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,2,28.75,111.25,41,CRO,CRO,0.834,-0.181521877,-0.078833949,125.7,10.6,112.36,1.899,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,3,28.75,111.25,41,CRO,CRO,1.152,0.141499562,0.061452479,53,12.2,148.84,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,4,28.75,111.25,41,CRO,CRO,1.827,0.602675277,0.261738547,164.5,18.9,357.21,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,5,28.75,111.25,41,CRO,CRO,1.813,0.594982932,0.258397804,215.4,22.7,515.29,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,6,28.75,111.25,41,CRO,CRO,1.847,0.613562701,0.266466895,364.8,25.6,655.36,5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,7,28.75,111.25,41,CRO,CRO,2.973,1.089571544,0.473194909,268.4,29,841,5.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,8,28.75,111.25,41,CRO,CRO,2.223,0.798857635,0.346939463,101.6,27.5,756.25,4.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,9,28.75,111.25,41,CRO,CRO,1.817,0.597186789,0.259354927,17,24.8,615.04,4.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,10,28.75,111.25,41,CRO,CRO,1.494,0.401457087,0.174350597,41.5,17.8,316.84,3.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,11,28.75,111.25,41,CRO,CRO,1.065,0.062974799,0.027349608,110.9,13.3,176.89,3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,12,28.75,111.25,41,CRO,CRO,0.909,-0.095410185,-0.041436117,48.5,6.8,46.24,1.8,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2004,7,30.25,114.25,27,CRO,CRO,5.959,1.784902682,0.775173385,343.7,29.2,852.64,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,8,30.25,114.25,27,CRO,CRO,3.864,1.351702916,0.587037118,182.7,27.5,756.25,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,9,30.25,114.25,27,CRO,CRO,2.357,0.857389624,0.372359583,58.3,24.3,590.49,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,10,30.25,114.25,27,CRO,CRO,1.704,0.532978428,0.23146959,1.7,18.5,342.25,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,11,30.25,114.25,27,CRO,CRO,1.401,0.337186267,0.146438135,60.6,13.7,187.69,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,12,30.25,114.25,27,CRO,CRO,0.872,-0.136965855,-0.059483515,42.3,7,49,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,6,37.25,114.25,400,CRO,CRO,2.675,0.98394938,0.427323786,70,23.7,561.69,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2004,7,37.25,114.25,400,CRO,CRO,3.938,1.37067298,0.595275712,243,25.4,645.16,1.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2004,8,37.25,114.25,400,CRO,CRO,5.116,1.632372884,0.708930536,71.9,23.8,566.44,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2004,9,37.25,114.25,400,CRO,CRO,5.423,1.690649168,0.734239604,43.9,20.7,428.49,0.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2004,10,37.25,114.25,400,CRO,CRO,1.079,0.076034686,0.033021445,0,13.9,193.21,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,10.98821,1
China,2004,10,36.75,115.25,39,CRO,CRO,1.785,0.579418415,0.25163822,0,15.9,252.81,0.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2004,11,36.75,115.25,39,CRO,CRO,1.585,0.460584407,0.200029267,15.4,7.7,59.29,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2004,12,36.75,115.25,39,CRO,CRO,1.247,0.220740667,0.095866453,20.2,0.4,0.16,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2004,10,41.25,121.25,45,CRO,CRO,0.832,-0.183922838,-0.079876674,36.3,13.2,174.24,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2004,11,41.25,121.25,45,CRO,CRO,0.66,-0.415515444,-0.180456064,38.7,3.6,12.96,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2004,12,41.25,121.25,45,CRO,CRO,0.544,-0.608806032,-0.2644011,8.6,-5.3,28.09,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2004,7,30.25,114.25,27,CRO,CRO,1.358,0.306013029,0.13289977,343.7,29.2,852.64,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,8,30.25,114.25,27,CRO,CRO,1.025,0.024692613,0.010723865,182.7,27.5,756.25,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,9,30.25,114.25,27,CRO,CRO,0.73,-0.314710745,-0.13667714,58.3,24.3,590.49,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,10,30.25,114.25,27,CRO,CRO,0.573,-0.556869562,-0.241845378,1.7,18.5,342.25,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,11,30.25,114.25,27,CRO,CRO,0.651,-0.429245637,-0.186419011,60.6,13.7,187.69,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2004,12,30.25,114.25,27,CRO,CRO,0.335,-1.093624747,-0.474955193,42.3,7,49,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,1,30.25,114.25,27,CRO,CRO,0.151,-1.890475442,-0.821023053,66.4,3.5,12.25,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,2,30.25,114.25,27,CRO,CRO,0.199,-1.614450454,-0.701146924,66.4,3.2,10.24,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,3,30.25,114.25,27,CRO,CRO,0.315,-1.15518264,-0.501689446,48.6,10.5,110.25,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,4,30.25,114.25,27,CRO,CRO,0.471,-0.752897185,-0.326979093,152.1,20.1,404.01,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,5,30.25,114.25,27,CRO,CRO,0.802,-0.220646671,-0.095825632,219.3,23.2,538.24,1.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,6,30.25,114.25,27,CRO,CRO,0.782,-0.245900538,-0.106793247,382.1,28,784,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,7,30.25,114.25,27,CRO,CRO,0.683,-0.381260419,-0.165579296,343.7,29.8,888.04,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,8,30.25,114.25,27,CRO,CRO,0.878,-0.130108685,-0.056505484,182.7,27.1,734.41,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,9,30.25,114.25,27,CRO,CRO,0.544,-0.608806032,-0.2644011,58.3,25.3,640.09,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,10,30.25,114.25,27,CRO,CRO,0.367,-1.002393431,-0.435333936,1.7,18.5,342.25,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,11,30.25,114.25,27,CRO,CRO,0.386,-0.95191791,-0.413412695,60.6,14.4,207.36,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,12,30.25,114.25,27,CRO,CRO,0.171,-1.766091722,-0.76700389,42.3,5.8,33.64,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,1,41.25,121.25,45,CRO,CRO,0.598,-0.514164525,-0.223298816,0.8,-8.1,65.61,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,2,41.25,121.25,45,CRO,CRO,0.465,-0.765717873,-0.332547047,4.2,-7.2,51.84,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,3,41.25,121.25,45,CRO,CRO,0.571,-0.560366069,-0.243363892,1.8,2.7,7.29,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,4,41.25,121.25,45,CRO,CRO,0.639,-0.447850825,-0.194499142,28.3,12.8,163.84,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,10,41.25,121.25,45,CRO,CRO,0.843,-0.170788321,-0.074172425,36.3,12.8,163.84,0.2,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,11,41.25,121.25,45,CRO,CRO,0.566,-0.569161201,-0.247183569,38.7,4.3,18.49,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,12,41.25,121.25,45,CRO,CRO,0.592,-0.524248644,-0.227678293,8.6,-7.9,62.41,0.1,1.5,100,12,0,20.5,26.6,41.4,38.4,0.17,7.9,5.72675,7
China,2005,1,36.75,115.25,39,CRO,CRO,0.562,-0.576253429,-0.250263684,0.3,-2.6,6.76,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,2,36.75,115.25,39,CRO,CRO,1.341,0.293415604,0.127428778,10.8,-1.5,2.25,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,3,36.75,115.25,39,CRO,CRO,2.058,0.721734637,0.31344537,0,7.2,51.84,0.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,4,36.75,115.25,39,CRO,CRO,2.586,0.95011228,0.412628521,15.6,17.2,295.84,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,5,36.75,115.25,39,CRO,CRO,2.532,0.929009504,0.403463701,65.1,21.9,479.61,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,6,36.75,115.25,39,CRO,CRO,3.666,1.299101149,0.564192461,111.2,28.9,835.21,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,7,36.75,115.25,39,CRO,CRO,2.548,0.935308738,0.406199424,110.3,29.1,846.81,2.6,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,8,36.75,115.25,39,CRO,CRO,3.254,1.179885009,0.512417549,116.2,26.3,691.69,2.799,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,9,36.75,115.25,39,CRO,CRO,2.702,0.99399224,0.431685345,51.4,23.2,538.24,1.7,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,10,36.75,115.25,39,CRO,CRO,1.01,0.009950331,0.004321374,0,16.2,262.44,0.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,5,3
China,2005,5,45.75,84.75,917,CRO,CRO,1.874,0.628075184,0.272769587,12.8,17,289,0.1,1.4,80,12,0,9,13,75,12,0.02,6.8,1,1
China,2005,6,45.75,84.75,917,CRO,CRO,2.547,0.934916196,0.406028945,7.2,22.8,519.84,0.1,1.4,80,12,0,9,13,75,12,0.02,6.8,1,1
China,2005,7,45.75,84.75,917,CRO,CRO,3.538,1.263561596,0.548757829,30.6,25.7,660.49,0.1,1.4,80,12,0,9,13,75,12,0.02,6.8,1,1
China,2005,8,45.75,84.75,917,CRO,CRO,2.386,0.869618324,0.377670439,17.7,21.2,449.44,0.1,1.4,80,12,0,9,13,75,12,0.02,6.8,1,1
China,2005,9,45.75,84.75,917,CRO,CRO,1.87,0.625938431,0.271841607,10,18.1,327.61,0.1,1.4,80,12,0,9,13,75,12,0.02,6.8,1,1
China,2005,10,45.75,84.75,917,CRO,CRO,1.63,0.488580015,0.212187604,5.8,8,64,0.1,1.4,80,12,0,9,13,75,12,0.02,6.8,1,1
China,2005,1,30.25,114.25,27,CRO,CRO,0.267,-1.320506621,-0.573488739,66.4,3.5,12.25,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,2,30.25,114.25,27,CRO,CRO,0.548,-0.601479992,-0.261219442,66.4,3.2,10.24,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,3,30.25,114.25,27,CRO,CRO,0.752,-0.285018955,-0.123782159,48.6,10.5,110.25,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,4,30.25,114.25,27,CRO,CRO,1.571,0.451712359,0.196176185,152.1,20.1,404.01,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,5,30.25,114.25,27,CRO,CRO,2.827,1.039216079,0.451325808,219.3,23.2,538.24,1.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,6,30.25,114.25,27,CRO,CRO,2.748,1.010873374,0.439016728,382.1,28,784,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,7,30.25,114.25,27,CRO,CRO,2.113,0.748108739,0.324899497,343.7,29.8,888.04,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,8,30.25,114.25,27,CRO,CRO,2.565,0.941958479,0.409087369,182.7,27.1,734.41,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,9,30.25,114.25,27,CRO,CRO,1.661,0.507419831,0.220369632,58.3,25.3,640.09,1.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,10,30.25,114.25,27,CRO,CRO,1.287,0.252313929,0.109578547,1.7,18.5,342.25,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,11,30.25,114.25,27,CRO,CRO,1.054,0.05259245,0.022840611,60.6,14.4,207.36,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,12,30.25,114.25,27,CRO,CRO,0.504,-0.685179011,-0.297569464,42.3,5.8,33.64,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,11.47854,3
China,2005,1,28.75,111.25,41,CRO,CRO,0.729,-0.316081547,-0.137272472,69,2.6,6.76,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2005,2,28.75,111.25,41,CRO,CRO,0.739,-0.302457358,-0.131355562,125.7,3.6,12.96,1.899,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
China,2005,3,28.75,111.25,41,CRO,CRO,1.152,0.141499562,0.061452479,53,10.4,108.16,2.299,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,83.54974,5
